user_id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,poutcome,y
BA2231934,39,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,166,failure,no
BA2231935,26,unemployed,married,postgraduate,no,yes,yes,cellular,may,thu,217,failure,no
BA2231936,36,blue-collar,single,postgraduate,no,no,yes,cellular,may,thu,1516,nonexistent,yes
BA2231937,41,admin.,single,high school,no,no,no,telephone,may,thu,202,failure,no
BA2231938,45,technician,divorced,undergraduate,no,yes,yes,cellular,may,thu,252,nonexistent,no
BA2231939,42,admin.,divorced,high school,no,yes,no,cellular,may,thu,350,nonexistent,no
BA2231940,43,blue-collar,married,postgraduate,no,yes,no,cellular,may,thu,93,failure,no
BA2231941,44,services,married,junior college,,yes,no,cellular,may,thu,428,failure,no
BA2231942,24,student,single,undergraduate,no,no,no,telephone,may,thu,908,nonexistent,no
BA2231943,36,student,single,postgraduate,,yes,no,cellular,may,thu,246,nonexistent,no
BA2231944,36,blue-collar,married,postgraduate,no,yes,no,cellular,may,thu,140,nonexistent,no
BA2231945,32,admin.,single,junior college,no,yes,no,cellular,may,thu,603,failure,no
BA2231946,36,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,592,failure,no
BA2231947,35,services,single,high school,no,no,yes,cellular,may,thu,195,failure,no
BA2231948,28,student,single,undergraduate,,yes,no,cellular,may,thu,191,nonexistent,no
BA2231949,44,technician,divorced,junior college,no,yes,no,cellular,may,thu,245,nonexistent,no
BA2231950,31,entrepreneur,single,postgraduate,,no,no,cellular,may,thu,300,nonexistent,no
BA2231951,39,services,married,high school,no,yes,no,cellular,may,thu,739,failure,no
BA2231952,56,admin.,married,postgraduate,no,no,yes,cellular,may,thu,225,failure,no
BA2231953,35,blue-collar,married,postgraduate,no,yes,no,cellular,may,thu,429,failure,no
BA2231954,46,management,married,undergraduate,no,yes,no,cellular,may,thu,293,nonexistent,no
BA2231955,41,blue-collar,married,postgraduate,no,yes,no,cellular,may,thu,434,failure,no
BA2231956,46,services,married,high school,,no,no,telephone,may,thu,79,nonexistent,no
BA2231957,40,services,married,high school,,no,no,cellular,may,thu,388,failure,no
BA2231958,31,services,married,high school,no,yes,no,cellular,may,thu,128,nonexistent,no
BA2231959,34,services,single,high school,no,yes,yes,cellular,may,thu,269,nonexistent,no
BA2231960,33,services,married,high school,no,yes,yes,cellular,may,thu,273,nonexistent,no
BA2231961,48,blue-collar,married,junior college,no,no,yes,cellular,may,thu,291,nonexistent,no
BA2231962,46,blue-collar,single,postgraduate,no,yes,no,cellular,may,thu,364,nonexistent,no
BA2231963,36,blue-collar,married,,no,no,no,cellular,may,thu,249,failure,no
BA2231964,29,services,married,junior college,no,yes,no,cellular,may,thu,109,nonexistent,no
BA2231965,43,services,single,high school,no,no,no,cellular,may,thu,337,nonexistent,no
BA2231966,30,blue-collar,married,postgraduate,no,yes,no,cellular,may,thu,219,nonexistent,no
BA2231967,35,blue-collar,married,postgraduate,,yes,yes,cellular,may,thu,235,nonexistent,no
BA2231968,31,unemployed,married,junior college,no,yes,no,cellular,may,thu,700,nonexistent,no
BA2231969,26,admin.,single,postgraduate,,yes,yes,cellular,may,thu,161,nonexistent,no
BA2231970,35,technician,single,junior college,no,no,yes,cellular,may,thu,181,failure,no
BA2231971,36,student,single,postgraduate,,yes,yes,cellular,may,thu,432,nonexistent,no
BA2231972,31,technician,married,junior college,,yes,no,cellular,may,thu,476,nonexistent,no
BA2231973,44,blue-collar,divorced,postgraduate,,no,no,cellular,may,thu,877,nonexistent,yes
BA2231974,24,services,single,high school,,yes,no,cellular,may,thu,263,success,no
BA2231975,36,blue-collar,married,,no,no,no,cellular,may,thu,156,nonexistent,no
BA2231976,46,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,792,nonexistent,yes
BA2231977,49,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,589,nonexistent,no
BA2231978,31,services,married,high school,no,,,cellular,may,thu,215,failure,no
BA2231979,46,management,married,undergraduate,no,yes,yes,cellular,may,thu,84,failure,no
BA2231980,33,blue-collar,married,postgraduate,,no,no,cellular,may,thu,329,nonexistent,no
BA2231981,48,technician,married,postgraduate,no,no,no,cellular,may,thu,553,nonexistent,yes
BA2231982,38,technician,married,undergraduate,no,yes,no,cellular,may,thu,174,failure,no
BA2231983,47,admin.,single,postgraduate,no,no,no,cellular,may,thu,253,failure,no
BA2231984,47,management,married,undergraduate,no,yes,no,cellular,may,thu,127,nonexistent,no
BA2231985,45,management,married,undergraduate,no,yes,yes,cellular,may,thu,265,nonexistent,no
BA2231986,36,management,married,undergraduate,no,no,no,cellular,may,thu,272,nonexistent,no
BA2231987,37,admin.,married,high school,,yes,no,cellular,may,thu,113,nonexistent,no
BA2231988,42,admin.,divorced,junior college,no,no,no,cellular,may,thu,37,failure,no
BA2231989,41,self-employed,married,postgraduate,no,yes,no,cellular,may,thu,1135,failure,yes
BA2231990,31,management,single,undergraduate,no,yes,no,cellular,may,thu,239,nonexistent,no
BA2231991,53,blue-collar,married,postgraduate,no,no,no,telephone,may,thu,376,failure,no
BA2231992,37,admin.,single,undergraduate,no,yes,no,cellular,may,thu,255,failure,no
BA2231993,49,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,324,failure,no
BA2231994,32,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,228,nonexistent,no
BA2231995,39,technician,married,junior college,no,no,no,cellular,may,thu,20,nonexistent,no
BA2231996,37,blue-collar,married,postgraduate,,no,no,cellular,may,thu,635,nonexistent,no
BA2231997,43,admin.,single,high school,no,no,no,cellular,may,thu,209,nonexistent,no
BA2231998,43,management,single,undergraduate,no,,,cellular,may,thu,274,failure,no
BA2231999,39,technician,married,junior college,no,no,yes,cellular,may,thu,831,nonexistent,no
BA2232000,34,services,single,high school,no,yes,no,cellular,may,thu,541,failure,no
BA2232001,46,blue-collar,,,no,no,no,cellular,may,thu,162,nonexistent,no
BA2232002,43,admin.,divorced,high school,no,yes,yes,cellular,may,thu,892,nonexistent,no
BA2232003,39,admin.,married,postgraduate,no,yes,no,telephone,may,thu,123,nonexistent,no
BA2232004,30,technician,single,undergraduate,,yes,no,cellular,may,thu,63,nonexistent,no
BA2232005,46,blue-collar,married,postgraduate,,yes,no,cellular,may,thu,882,nonexistent,yes
BA2232006,46,admin.,married,high school,no,yes,no,telephone,may,thu,146,nonexistent,no
BA2232007,30,blue-collar,married,postgraduate,no,yes,yes,cellular,may,thu,463,nonexistent,no
BA2232008,51,self-employed,married,high school,no,yes,no,cellular,may,thu,43,failure,no
BA2232009,55,unemployed,divorced,undergraduate,no,no,no,cellular,may,thu,190,nonexistent,no
BA2232010,36,services,married,high school,no,no,no,cellular,may,thu,62,failure,no
BA2232011,36,blue-collar,married,postgraduate,,yes,yes,cellular,may,thu,350,nonexistent,no
BA2232012,26,blue-collar,married,postgraduate,,no,no,cellular,may,thu,273,nonexistent,no
BA2232013,43,blue-collar,married,postgraduate,,yes,no,cellular,may,thu,172,nonexistent,no
BA2232014,46,blue-collar,single,postgraduate,,yes,no,cellular,may,thu,304,nonexistent,no
BA2232015,33,admin.,married,undergraduate,no,no,no,cellular,may,thu,245,failure,no
BA2232016,49,blue-collar,married,postgraduate,no,yes,no,cellular,may,thu,411,nonexistent,no
BA2232017,50,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,251,nonexistent,no
BA2232018,26,services,single,high school,no,yes,no,cellular,may,thu,177,nonexistent,no
BA2232019,25,services,single,high school,no,yes,no,cellular,may,thu,239,nonexistent,no
BA2232020,35,technician,single,junior college,no,yes,no,cellular,may,thu,100,nonexistent,no
BA2232021,42,admin.,married,high school,no,,,cellular,may,thu,878,failure,yes
BA2232022,41,services,single,,no,yes,no,cellular,may,thu,206,nonexistent,no
BA2232023,35,blue-collar,married,,no,yes,no,cellular,may,thu,1262,nonexistent,yes
BA2232024,35,management,married,undergraduate,no,no,no,cellular,may,thu,597,nonexistent,yes
BA2232025,50,admin.,married,postgraduate,no,yes,no,telephone,may,thu,138,nonexistent,no
BA2232026,50,blue-collar,married,postgraduate,,no,no,cellular,may,thu,857,nonexistent,no
BA2232027,45,admin.,divorced,postgraduate,,no,no,cellular,may,thu,133,success,no
BA2232028,46,blue-collar,married,postgraduate,no,no,no,telephone,may,thu,10,nonexistent,no
BA2232029,43,technician,married,junior college,,no,no,cellular,may,thu,681,nonexistent,no
BA2232030,29,services,married,junior college,no,no,no,cellular,may,thu,1051,nonexistent,no
BA2232031,36,technician,single,undergraduate,no,no,no,cellular,may,thu,235,nonexistent,no
BA2232032,36,admin.,single,high school,no,no,no,cellular,may,thu,42,failure,no
BA2232033,41,technician,single,undergraduate,no,yes,no,cellular,may,thu,59,nonexistent,no
BA2232034,56,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,369,nonexistent,no
BA2232035,31,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,212,nonexistent,no
BA2232036,36,blue-collar,married,,no,no,no,telephone,may,thu,55,nonexistent,no
BA2232037,36,blue-collar,married,postgraduate,no,yes,yes,cellular,may,thu,490,nonexistent,no
BA2232038,36,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,227,nonexistent,no
BA2232039,48,services,married,high school,no,no,no,cellular,may,thu,388,nonexistent,no
BA2232040,45,technician,married,junior college,no,yes,yes,cellular,may,thu,702,nonexistent,no
BA2232041,43,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,1297,nonexistent,no
BA2232042,28,technician,married,undergraduate,no,yes,no,cellular,may,thu,201,nonexistent,no
BA2232043,39,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,155,nonexistent,no
BA2232044,30,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,208,failure,no
BA2232045,36,blue-collar,married,postgraduate,no,no,no,cellular,may,thu,189,nonexistent,no
BA2232046,30,blue-collar,single,high school,,yes,no,cellular,may,thu,340,nonexistent,no
BA2232047,44,blue-collar,married,postgraduate,,yes,yes,cellular,may,thu,148,nonexistent,no
BA2232048,41,services,married,postgraduate,,yes,no,cellular,may,thu,378,nonexistent,no
BA2232049,58,technician,divorced,undergraduate,no,no,no,cellular,may,thu,181,nonexistent,no
BA2232050,41,blue-collar,married,,no,no,yes,cellular,may,thu,373,failure,no
BA2232051,57,retired,married,postgraduate,no,no,no,cellular,may,thu,873,failure,no
BA2232052,41,technician,married,undergraduate,no,yes,yes,cellular,may,fri,170,nonexistent,no
BA2232053,35,admin.,married,high school,no,yes,no,cellular,may,fri,141,nonexistent,no
BA2232054,28,blue-collar,married,postgraduate,,no,no,cellular,may,fri,182,failure,no
BA2232055,25,admin.,single,high school,no,no,no,telephone,may,fri,128,nonexistent,no
BA2232056,31,management,divorced,undergraduate,no,yes,no,cellular,may,fri,156,nonexistent,no
BA2232057,50,blue-collar,divorced,postgraduate,no,no,no,cellular,may,fri,262,nonexistent,no
BA2232058,33,blue-collar,single,postgraduate,no,no,yes,cellular,may,fri,328,failure,no
BA2232059,30,blue-collar,married,postgraduate,,no,no,telephone,may,fri,142,failure,no
BA2232060,32,admin.,married,high school,,yes,no,telephone,may,fri,17,nonexistent,no
BA2232061,39,blue-collar,married,postgraduate,,,,telephone,may,fri,143,nonexistent,no
BA2232062,39,technician,married,junior college,,yes,no,cellular,may,fri,608,nonexistent,no
BA2232063,39,admin.,single,undergraduate,no,yes,no,cellular,may,fri,150,nonexistent,no
BA2232064,35,management,single,high school,no,yes,yes,cellular,may,fri,130,nonexistent,no
BA2232065,31,admin.,single,undergraduate,,no,no,telephone,may,fri,145,nonexistent,no
BA2232066,38,admin.,single,,no,yes,no,cellular,may,fri,191,nonexistent,no
BA2232067,34,management,single,undergraduate,no,no,yes,cellular,may,fri,662,nonexistent,yes
BA2232068,38,services,married,high school,no,yes,yes,cellular,may,fri,302,nonexistent,no
BA2232069,31,admin.,single,undergraduate,,yes,yes,cellular,may,fri,440,nonexistent,no
BA2232070,31,blue-collar,married,postgraduate,,no,no,cellular,may,fri,41,failure,no
BA2232071,48,admin.,married,postgraduate,no,no,no,cellular,may,fri,253,nonexistent,no
BA2232072,45,admin.,divorced,junior college,no,no,yes,cellular,may,fri,132,failure,no
BA2232073,49,admin.,divorced,undergraduate,no,yes,no,cellular,may,fri,164,failure,no
BA2232074,32,blue-collar,married,postgraduate,no,yes,no,cellular,may,fri,906,nonexistent,no
BA2232075,44,admin.,married,high school,no,no,no,cellular,may,fri,131,failure,no
BA2232076,44,admin.,married,high school,no,no,no,cellular,may,fri,127,failure,no
BA2232077,34,admin.,married,undergraduate,no,no,no,cellular,may,fri,104,failure,no
BA2232078,33,admin.,married,undergraduate,no,yes,no,cellular,may,fri,317,nonexistent,no
BA2232079,44,admin.,married,high school,no,yes,no,cellular,may,fri,263,nonexistent,no
BA2232080,34,admin.,married,high school,,no,no,cellular,may,fri,67,nonexistent,no
BA2232081,37,admin.,divorced,high school,no,no,no,cellular,may,fri,11,failure,no
BA2232082,35,admin.,married,high school,no,yes,yes,cellular,may,fri,165,nonexistent,no
BA2232083,25,admin.,single,high school,no,yes,yes,cellular,may,fri,795,failure,no
BA2232084,31,services,single,high school,no,no,no,cellular,may,fri,98,nonexistent,no
BA2232085,33,services,married,high school,no,yes,no,cellular,may,fri,729,nonexistent,yes
BA2232086,27,blue-collar,single,high school,no,no,no,cellular,may,fri,80,nonexistent,no
BA2232087,39,blue-collar,married,postgraduate,no,no,no,cellular,may,fri,138,nonexistent,no
BA2232088,36,admin.,married,postgraduate,no,yes,yes,cellular,may,fri,85,nonexistent,no
BA2232089,38,blue-collar,single,postgraduate,,no,no,cellular,may,fri,39,nonexistent,no
BA2232090,36,admin.,married,postgraduate,no,no,no,cellular,may,fri,159,failure,no
BA2232091,39,blue-collar,married,postgraduate,no,yes,yes,cellular,may,fri,298,nonexistent,no
BA2232092,41,admin.,single,high school,no,yes,no,cellular,may,fri,57,failure,no
BA2232093,32,services,married,high school,no,yes,no,cellular,may,fri,76,nonexistent,no
BA2232094,38,blue-collar,single,postgraduate,,yes,no,cellular,may,fri,56,nonexistent,no
BA2232095,56,management,divorced,undergraduate,no,no,no,cellular,may,fri,166,nonexistent,no
BA2232096,30,technician,single,junior college,no,yes,no,cellular,may,fri,68,failure,no
BA2232097,33,services,married,high school,no,yes,no,cellular,may,fri,88,nonexistent,no
BA2232098,45,technician,married,postgraduate,no,no,yes,cellular,may,fri,1077,nonexistent,yes
BA2232099,32,technician,divorced,junior college,no,no,yes,cellular,may,fri,168,nonexistent,no
BA2232100,30,technician,single,junior college,no,no,no,cellular,may,fri,440,nonexistent,no
BA2232101,28,student,single,undergraduate,no,no,no,cellular,may,fri,81,failure,no
BA2232102,28,student,single,undergraduate,no,yes,no,cellular,may,fri,126,nonexistent,no
BA2232103,60,management,married,postgraduate,,no,no,cellular,may,fri,65,nonexistent,no
BA2232104,41,services,divorced,high school,no,yes,no,cellular,may,fri,380,failure,no
BA2232105,36,services,married,high school,,no,no,cellular,may,fri,114,nonexistent,no
BA2232106,37,blue-collar,married,high school,,yes,no,cellular,may,fri,181,nonexistent,no
BA2232107,32,blue-collar,married,postgraduate,no,yes,yes,cellular,may,fri,157,nonexistent,no
BA2232108,36,services,single,postgraduate,no,yes,no,cellular,may,fri,293,failure,no
BA2232109,38,blue-collar,single,postgraduate,,yes,no,cellular,may,fri,1022,failure,no
BA2232110,42,admin.,married,high school,no,yes,no,cellular,may,fri,106,failure,no
BA2232111,39,technician,single,junior college,,yes,no,cellular,may,fri,264,nonexistent,no
BA2232112,45,technician,divorced,undergraduate,,yes,no,cellular,may,fri,84,failure,no
BA2232113,37,blue-collar,single,postgraduate,no,yes,no,cellular,may,fri,72,failure,no
BA2232114,31,admin.,married,high school,no,yes,no,cellular,may,fri,364,nonexistent,no
BA2232115,42,technician,married,junior college,no,yes,no,cellular,may,fri,108,nonexistent,no
BA2232116,36,services,single,high school,no,no,no,cellular,may,fri,7,nonexistent,no
BA2232117,43,unemployed,married,postgraduate,no,yes,no,cellular,may,fri,105,nonexistent,no
BA2232118,33,blue-collar,married,high school,no,yes,no,cellular,may,fri,26,nonexistent,no
BA2232119,31,admin.,single,undergraduate,,yes,no,cellular,may,fri,266,nonexistent,no
BA2232120,37,blue-collar,married,postgraduate,,no,no,cellular,may,fri,206,nonexistent,no
BA2232121,34,blue-collar,married,postgraduate,no,yes,yes,cellular,may,fri,197,nonexistent,no
BA2232122,33,blue-collar,married,high school,no,yes,no,cellular,may,fri,103,nonexistent,no
BA2232123,34,blue-collar,married,postgraduate,no,yes,yes,cellular,may,fri,328,nonexistent,no
BA2232124,36,technician,married,undergraduate,no,yes,no,cellular,may,fri,285,failure,no
BA2232125,35,blue-collar,married,postgraduate,no,yes,no,cellular,may,fri,63,failure,no
BA2232126,45,technician,divorced,undergraduate,,no,no,cellular,may,fri,776,nonexistent,yes
BA2232127,37,technician,married,junior college,no,yes,yes,cellular,may,fri,132,nonexistent,no
BA2232128,35,blue-collar,married,postgraduate,no,no,no,cellular,may,fri,211,failure,no
BA2232129,39,management,married,undergraduate,no,yes,no,cellular,may,fri,53,nonexistent,no
